ID,Is_Product_Details_viewed,Session_Activity_Count,No_Items_Added_InCart,No_Items_Removed_FromCart,No_Cart_Viewed,No_Checkout_Confirmed,No_Checkout_Initiated,No_Cart_Items_Viewed,No_Customer_Login,No_Page_Viewed,Customer_Segment_Type,Cart_Abandoned,Checkout_Conversion_Rate,Browsing_Intensity
Session_ID_3693,0,16,8.0,0,0.0,1,1,0,1,3,1,0,0.5,0.17647058823529413
Session_ID_3694,0,80,22.0,5,2.0,0,4,4,0,30,2,1,0.0,0.37037037037037035
Session_ID_3695,1,5,1.0,0,0.0,0,1,3,0,0,0,1,0.0,0.0
Session_ID_3696,0,11,1.0,0,1.0,0,1,0,0,2,0,1,0.0,0.16666666666666666
Session_ID_3697,0,9,1.0,0,0.0,0,1,3,0,4,0,1,0.0,0.4
Session_ID_3698,0,27,2.0,0,1.0,1,2,14,0,0,0,0,0.3333333333333333,0.0
Session_ID_3699,1,10,4.0,2,1.0,0,0,0,0,3,2,1,0.0,0.2727272727272727
Session_ID_3700,0,6,0.0,0,6.0,0,0,0,0,0,0,1,0.0,0.0
Session_ID_3701,0,78,0.0,0,3.0,0,3,3,0,4,0,1,0.0,0.05063291139240506
Session_ID_3702,0,10,4.0,0,2.0,0,1,1,0,2,1,1,0.0,0.18181818181818182
Session_ID_3703,0,2,0.0,0,1.0,0,0,0,0,1,0,1,0.0,0.3333333333333333
Session_ID_3704,0,14,10.0,0,0.0,0,1,1,0,1,1,1,0.0,0.06666666666666667
Session_ID_3705,1,7,0.0,0,0.0,0,0,1,0,4,0,1,0.0,0.5
Session_ID_3706,1,23,7.0,6,3.0,0,1,3,0,3,2,1,0.0,0.125
Session_ID_3707,0,13,3.0,0,0.0,1,2,0,0,6,1,0,0.3333333333333333,0.42857142857142855
Session_ID_3708,0,17,0.0,0,2.0,1,3,1,0,2,0,0,0.25,0.1111111111111111
Session_ID_3709,0,15,3.0,0,0.0,0,2,0,0,10,1,1,0.0,0.625
Session_ID_3710,0,9,1.0,4,1.0,0,1,0,0,2,2,1,0.0,0.2
Session_ID_3711,0,20,8.0,1,0.0,1,2,2,1,3,1,1,0.3333333333333333,0.14285714285714285
Session_ID_3712,1,6,0.0,0,0.0,0,0,1,0,2,0,1,0.0,0.2857142857142857
Session_ID_3713,1,24,7.0,4,2.0,0,0,2,0,7,2,1,0.0,0.28
Session_ID_3714,1,6,1.0,1,0.0,0,0,0,0,2,0,1,0.0,0.2857142857142857
Session_ID_3715,1,3,1.0,0,1.0,0,0,1,0,0,0,1,0.0,0.0
Session_ID_3716,0,11,4.0,0,0.0,1,1,1,1,1,1,0,0.5,0.08333333333333333
Session_ID_3717,0,21,9.0,0,2.0,0,2,3,0,2,1,1,0.0,0.09090909090909091
Session_ID_3718,0,13,2.0,0,1.0,0,0,7,0,0,0,1,0.0,0.0
Session_ID_3719,0,5,0.0,0,1.0,0,0,1,0,2,0,1,0.0,0.3333333333333333
Session_ID_3720,0,4,0.0,0,0.0,0,1,0,0,3,0,1,0.0,0.6
Session_ID_3721,0,5,1.0,0,1.0,0,1,0,0,2,0,1,0.0,0.3333333333333333
Session_ID_3722,0,8,1.0,1,2.0,0,1,0,0,3,0,1,0.0,0.3333333333333333
Session_ID_3723,1,13,6.0,0,0.0,0,0,3,0,3,1,1,0.0,0.21428571428571427
Session_ID_3724,0,21,2.0,0,2.0,0,5,11,0,0,0,1,0.0,0.0
Session_ID_3725,0,10,3.0,4,0.0,0,0,2,0,0,2,1,0.0,0.0
Session_ID_3726,0,10,3.0,0,1.0,0,1,1,1,3,1,1,0.0,0.2727272727272727
Session_ID_3727,1,8,3.0,0,0.0,0,1,3,0,1,1,1,0.0,0.1111111111111111
Session_ID_3728,0,25,4.0,6,3.0,0,1,3,1,5,2,1,0.0,0.19230769230769232
Session_ID_3729,0,17,5.0,2,3.0,0,3,1,0,3,2,1,0.0,0.16666666666666666
Session_ID_3730,1,9,2.0,0,0.0,1,2,1,0,3,0,0,0.3333333333333333,0.3
Session_ID_3731,1,3,1.0,0,0.0,0,0,1,0,1,0,1,0.0,0.25
Session_ID_3732,0,24,1.0,0,0.0,0,1,16,0,1,0,1,0.0,0.04
Session_ID_3733,0,26,7.0,8,1.0,0,1,4,1,3,2,1,0.0,0.1111111111111111
Session_ID_3734,1,17,10.0,0,0.0,0,0,2,0,4,1,1,0.0,0.2222222222222222
Session_ID_3735,0,17,5.0,0,3.0,1,2,3,0,0,1,0,0.3333333333333333,0.0
Session_ID_3736,0,7,2.0,0,0.0,0,1,1,0,1,0,1,0.0,0.125
Session_ID_3737,0,9,4.0,0,2.0,0,0,0,0,3,1,1,0.0,0.3
Session_ID_3738,1,12,8.0,0,1.0,0,0,1,0,1,1,1,0.0,0.07692307692307693
Session_ID_3739,1,28,12.0,0,1.0,1,1,11,0,1,1,0,0.5,0.034482758620689655
Session_ID_3740,0,3,0.0,0,1.0,0,0,2,0,0,0,1,0.0,0.0
Session_ID_3741,0,9,0.0,0,0.0,0,1,1,0,2,0,1,0.0,0.2
Session_ID_3742,0,6,2.0,1,1.0,0,0,1,0,0,0,1,0.0,0.0
Session_ID_3743,0,5,0.0,0,1.0,1,1,0,1,1,0,0,0.5,0.16666666666666666
Session_ID_3744,0,28,14.0,0,2.0,0,2,6,0,0,1,1,0.0,0.0
Session_ID_3745,0,8,0.0,0,1.0,0,1,3,0,2,0,1,0.0,0.2222222222222222
Session_ID_3746,0,6,2.0,0,1.0,0,1,1,0,1,0,1,0.0,0.14285714285714285
Session_ID_3747,0,6,1.0,0,1.0,0,1,1,0,2,0,1,0.0,0.2857142857142857
Session_ID_3748,0,18,3.0,1,4.0,1,1,2,1,5,1,0,0.5,0.2631578947368421
Session_ID_3749,0,16,3.0,2,1.0,1,1,2,2,1,2,0,0.5,0.058823529411764705
Session_ID_3750,0,17,2.0,4,2.0,1,1,2,1,2,2,0,0.5,0.1111111111111111
Session_ID_3751,1,13,1.0,2,1.0,0,2,2,1,3,0,1,0.0,0.21428571428571427
Session_ID_3752,0,12,0.0,0,0.0,0,1,0,0,0,0,1,0.0,0.0
Session_ID_3753,1,12,4.0,1,0.0,0,2,2,0,2,1,1,0.0,0.15384615384615385
Session_ID_3754,1,11,6.0,0,1.0,0,1,1,0,2,1,1,0.0,0.16666666666666666
Session_ID_3755,0,32,5.0,0,0.0,1,1,2,1,6,1,0,0.5,0.18181818181818182
Session_ID_3756,0,8,2.0,0,2.0,0,1,0,0,3,0,1,0.0,0.3333333333333333
Session_ID_3757,0,5,1.0,0,0.0,0,2,1,0,1,0,1,0.0,0.16666666666666666
Session_ID_3758,0,12,2.0,1,2.0,0,1,1,0,5,0,1,0.0,0.38461538461538464
Session_ID_3759,1,12,1.0,0,0.0,0,2,7,0,1,0,1,0.0,0.07692307692307693
Session_ID_3760,0,12,1.0,0,3.0,0,2,1,0,3,0,1,0.0,0.23076923076923078
Session_ID_3761,0,13,5.0,0,2.0,1,1,0,1,3,1,0,0.5,0.21428571428571427
Session_ID_3762,1,16,0.0,0,3.0,0,0,1,0,3,0,1,0.0,0.17647058823529413
Session_ID_3763,0,20,5.0,0,6.0,0,1,4,0,1,1,1,0.0,0.047619047619047616
Session_ID_3764,0,5,0.0,0,1.0,0,1,0,0,2,0,1,0.0,0.3333333333333333
Session_ID_3765,0,5,1.0,0,1.0,0,1,0,0,2,0,1,0.0,0.3333333333333333
Session_ID_3766,1,12,2.0,0,0.0,0,4,2,0,4,0,1,0.0,0.3076923076923077
Session_ID_3767,0,6,2.0,0,0.0,0,1,2,0,1,0,1,0.0,0.14285714285714285
Session_ID_3768,1,11,5.0,1,1.0,0,0,2,0,1,1,1,0.0,0.08333333333333333
Session_ID_3769,1,17,12.0,0,0.0,0,0,1,0,1,1,1,0.0,0.05555555555555555
Session_ID_3770,0,10,4.0,0,2.0,0,0,1,0,2,1,1,0.0,0.18181818181818182
Session_ID_3771,0,10,0.0,0,1.0,0,0,1,0,3,0,1,0.0,0.2727272727272727
Session_ID_3772,0,16,2.0,0,2.0,0,2,2,0,7,0,1,0.0,0.4117647058823529
Session_ID_3773,0,14,9.0,0,1.0,0,1,1,0,2,1,1,0.0,0.13333333333333333
Session_ID_3774,0,6,1.0,0,1.0,0,1,0,1,2,0,1,0.0,0.2857142857142857
Session_ID_3775,0,35,10.0,0,0.0,1,4,10,0,0,1,0,0.2,0.0
Session_ID_3776,0,2,0.0,0,0.0,0,1,0,0,1,0,1,0.0,0.3333333333333333
Session_ID_3777,0,13,8.0,0,1.0,0,1,1,0,2,1,1,0.0,0.14285714285714285
Session_ID_3778,1,12,4.0,0,2.0,0,0,1,0,4,1,1,0.0,0.3076923076923077
Session_ID_3779,0,6,1.0,0,0.0,0,1,3,0,0,0,1,0.0,0.0
Session_ID_3780,0,5,1.0,0,1.0,0,1,0,0,2,0,1,0.0,0.3333333333333333
Session_ID_3781,1,7,1.0,1,1.0,0,0,2,0,0,0,1,0.0,0.0
Session_ID_3782,1,25,2.0,0,1.0,0,0,8,0,0,0,1,0.0,0.0
Session_ID_3783,0,32,10.0,1,11.0,0,1,3,0,5,1,1,0.0,0.15151515151515152
Session_ID_3784,0,8,5.0,0,0.0,0,1,1,0,0,1,1,0.0,0.0
Session_ID_3785,0,17,7.0,0,2.0,0,0,2,0,4,1,1,0.0,0.2222222222222222
Session_ID_3786,0,10,3.0,0,0.0,0,2,1,0,3,1,1,0.0,0.2727272727272727
Session_ID_3787,1,5,2.0,0,0.0,0,0,1,0,1,0,1,0.0,0.16666666666666666
Session_ID_3788,0,7,3.0,0,1.0,0,1,1,0,1,1,1,0.0,0.125
Session_ID_3789,0,9,1.0,0,1.0,0,0,4,0,1,0,1,0.0,0.1
Session_ID_3790,0,17,3.0,0,2.0,1,3,5,0,1,1,0,0.25,0.05555555555555555
Session_ID_3791,0,66,47.0,7,2.0,0,1,3,1,5,2,1,0.0,0.07462686567164178
Session_ID_3792,0,10,1.0,0,0.0,0,2,7,0,0,0,1,0.0,0.0
Session_ID_3793,0,15,4.0,2,3.0,0,0,2,0,4,2,1,0.0,0.25
Session_ID_3794,1,3,1.0,0,0.0,0,0,0,0,1,0,1,0.0,0.25
Session_ID_3795,0,23,10.0,2,3.0,0,0,3,0,4,2,1,0.0,0.16666666666666666
Session_ID_3796,0,11,2.0,2,2.0,0,1,0,0,4,2,1,0.0,0.3333333333333333
Session_ID_3797,0,8,4.0,0,0.0,0,1,1,0,2,1,1,0.0,0.2222222222222222
Session_ID_3798,0,20,3.0,10,4.0,1,1,0,0,1,2,0,0.5,0.047619047619047616
Session_ID_3799,1,12,5.0,1,1.0,0,0,2,0,0,1,1,0.0,0.0
Session_ID_3800,0,31,5.0,0,8.0,2,2,4,0,9,1,0,0.6666666666666666,0.28125
Session_ID_3801,0,10,1.0,0,0.0,0,1,8,0,0,0,1,0.0,0.0
Session_ID_3802,0,57,33.0,0,6.0,0,2,5,0,7,1,1,0.0,0.1206896551724138
Session_ID_3803,0,8,1.0,0,1.0,1,1,0,1,2,0,0,0.5,0.2222222222222222
Session_ID_3804,1,6,3.0,0,1.0,0,0,0,0,1,1,1,0.0,0.14285714285714285
Session_ID_3805,0,8,4.0,0,0.0,0,1,1,0,2,1,1,0.0,0.2222222222222222
Session_ID_3806,1,14,9.0,0,1.0,0,0,2,0,0,1,1,0.0,0.0
Session_ID_3807,1,12,4.0,0,4.0,0,0,3,0,1,1,1,0.0,0.07692307692307693
Session_ID_3808,0,29,11.0,0,5.0,0,0,4,0,5,1,1,0.0,0.16666666666666666
Session_ID_3809,0,7,0.0,0,1.0,0,1,4,0,1,0,1,0.0,0.125
Session_ID_3810,0,7,3.0,0,1.0,0,0,2,0,0,1,1,0.0,0.0
Session_ID_3811,0,29,13.0,9,1.0,1,1,1,1,1,2,0,0.5,0.03333333333333333
Session_ID_3812,0,5,0.0,0,1.0,0,1,0,0,2,0,1,0.0,0.3333333333333333
Session_ID_3813,1,13,3.0,2,1.0,0,2,2,0,3,2,1,0.0,0.21428571428571427
Session_ID_3814,0,7,2.0,0,2.0,0,1,0,0,2,0,1,0.0,0.25
Session_ID_3815,0,8,0.0,0,0.0,0,2,0,0,6,0,1,0.0,0.6666666666666666
Session_ID_3816,1,4,1.0,0,0.0,0,0,1,0,1,0,1,0.0,0.2
Session_ID_3817,1,53,6.0,0,34.0,1,7,4,0,0,1,0,0.125,0.0
Session_ID_3818,0,12,6.0,0,1.0,1,1,0,1,2,1,0,0.5,0.15384615384615385
Session_ID_3819,1,13,7.0,2,0.0,0,0,1,0,1,2,1,0.0,0.07142857142857142
Session_ID_3820,0,2,0.0,0,1.0,0,0,1,0,0,0,1,0.0,0.0
Session_ID_3821,0,27,0.0,0,1.0,0,0,3,0,3,0,1,0.0,0.10714285714285714
Session_ID_3822,0,7,1.0,0,2.0,0,1,0,0,3,0,1,0.0,0.375
Session_ID_3823,0,4,0.0,0,1.0,0,1,0,0,2,0,1,0.0,0.4
Session_ID_3824,0,14,0.0,0,2.0,1,2,1,0,2,0,0,0.3333333333333333,0.13333333333333333
Session_ID_3825,1,3,1.0,0,1.0,0,0,0,0,1,0,1,0.0,0.25
Session_ID_3826,0,1,0.0,0,2.0,0,3,6,0,4,0,1,0.0,2.0
Session_ID_3827,0,1,0.0,0,1.0,0,0,0,0,0,0,1,0.0,0.0
Session_ID_3828,1,8,5.0,0,0.0,0,0,2,0,1,1,1,0.0,0.1111111111111111
Session_ID_3829,0,6,0.0,0,1.0,0,1,3,0,1,0,1,0.0,0.14285714285714285
Session_ID_3830,0,24,1.0,0,3.0,1,4,14,0,1,0,0,0.2,0.04
Session_ID_3831,1,5,1.0,0,0.0,0,0,1,0,2,0,1,0.0,0.3333333333333333
Session_ID_3832,1,3,1.0,0,0.0,0,0,0,0,2,0,1,0.0,0.5
Session_ID_3833,1,11,6.0,0,0.0,1,1,2,0,1,1,0,0.5,0.08333333333333333
Session_ID_3834,0,8,0.0,0,0.0,0,1,1,0,2,0,1,0.0,0.2222222222222222
Session_ID_3835,0,6,2.0,0,0.0,0,1,0,1,1,0,1,0.0,0.14285714285714285
Session_ID_3836,1,11,5.0,1,0.0,0,1,1,0,1,1,1,0.0,0.08333333333333333
Session_ID_3837,1,7,4.0,0,0.0,0,0,1,0,1,1,1,0.0,0.125
Session_ID_3838,0,6,1.0,0,1.0,0,1,2,0,1,0,1,0.0,0.14285714285714285
Session_ID_3839,0,42,12.0,11,3.0,0,0,5,0,6,2,1,0.0,0.13953488372093023
Session_ID_3840,0,15,3.0,0,2.0,0,2,7,0,0,1,1,0.0,0.0
Session_ID_3841,1,26,10.0,13,0.0,0,0,1,0,0,2,1,0.0,0.0
Session_ID_3842,1,18,2.0,0,2.0,0,2,5,0,1,0,1,0.0,0.05263157894736842
Session_ID_3843,0,4,0.0,0,1.0,0,1,2,0,0,0,1,0.0,0.0
Session_ID_3844,1,6,2.0,0,0.0,0,0,0,0,2,0,1,0.0,0.2857142857142857
Session_ID_3845,0,4,0.0,0,0.0,0,1,1,0,2,0,1,0.0,0.4
Session_ID_3846,1,8,2.0,1,2.0,0,0,1,0,2,0,1,0.0,0.2222222222222222
Session_ID_3847,1,10,3.0,0,0.0,0,0,1,0,4,1,1,0.0,0.36363636363636365
Session_ID_3848,1,1,0.0,0,0.0,0,0,1,0,1,0,1,0.0,0.5
Session_ID_3849,0,13,1.0,0,7.0,0,2,0,0,3,0,1,0.0,0.21428571428571427
Session_ID_3850,0,6,1.0,0,0.0,0,0,2,0,2,0,1,0.0,0.2857142857142857
Session_ID_3851,0,63,7.0,4,4.0,0,2,5,1,35,2,1,0.0,0.546875
Session_ID_3852,0,10,2.0,0,2.0,0,0,1,0,2,0,1,0.0,0.18181818181818182
Session_ID_3853,0,13,0.0,0,1.0,0,2,4,0,2,0,1,0.0,0.14285714285714285
Session_ID_3854,1,12,7.0,0,1.0,0,1,1,0,2,1,1,0.0,0.15384615384615385
Session_ID_3855,0,12,2.0,0,0.0,1,2,3,0,3,0,0,0.3333333333333333,0.23076923076923078
Session_ID_3856,1,3,1.0,0,0.0,0,0,1,0,1,0,1,0.0,0.25
Session_ID_3857,1,10,2.0,1,0.0,0,1,2,1,1,0,1,0.0,0.09090909090909091
Session_ID_3858,1,11,3.0,0,1.0,0,0,2,0,4,1,1,0.0,0.3333333333333333
Session_ID_3859,1,21,9.0,0,5.0,0,0,5,0,0,1,1,0.0,0.0
Session_ID_3860,0,10,3.0,0,1.0,1,2,2,0,0,1,0,0.3333333333333333,0.0
Session_ID_3861,0,74,6.0,0,22.0,0,1,40,0,0,1,1,0.0,0.0
Session_ID_3862,0,4,0.0,0,1.0,0,1,0,0,2,0,1,0.0,0.4
Session_ID_3863,1,436,1.0,0,2.0,0,3,256,0,1,0,1,0.0,0.002288329519450801
Session_ID_3864,0,19,8.0,2,2.0,0,0,2,0,4,2,1,0.0,0.2
Session_ID_3865,0,20,6.0,1,3.0,0,2,1,1,5,1,1,0.0,0.23809523809523808
Session_ID_3866,0,7,1.0,0,0.0,0,3,1,1,1,0,1,0.0,0.125
Session_ID_3867,0,6,1.0,0,0.0,0,1,0,1,3,0,1,0.0,0.42857142857142855
Session_ID_3868,0,5,0.0,0,1.0,0,1,0,0,2,0,1,0.0,0.3333333333333333
Session_ID_3869,1,17,6.0,2,1.0,0,0,2,0,4,2,1,0.0,0.2222222222222222
Session_ID_3870,0,6,0.0,0,0.0,0,4,0,0,2,0,1,0.0,0.2857142857142857
Session_ID_3871,1,56,26.0,12,15.0,0,0,1,0,1,2,1,0.0,0.017543859649122806
Session_ID_3872,1,30,22.0,0,1.0,0,0,6,0,1,1,1,0.0,0.03225806451612903
Session_ID_3873,0,6,1.0,1,1.0,0,1,0,0,2,0,1,0.0,0.2857142857142857
Session_ID_3874,1,51,11.0,19,9.0,0,0,0,0,11,2,1,0.0,0.21153846153846154
Session_ID_3875,1,9,1.0,0,2.0,0,1,1,0,3,0,1,0.0,0.3
Session_ID_3876,0,4,0.0,0,0.0,0,2,2,0,0,0,1,0.0,0.0
Session_ID_3877,0,12,0.0,0,0.0,0,3,9,0,0,0,1,0.0,0.0
Session_ID_3878,0,40,6.0,1,3.0,1,2,5,1,12,1,1,0.3333333333333333,0.2926829268292683
Session_ID_3879,0,20,9.0,0,1.0,1,2,4,0,0,1,0,0.3333333333333333,0.0
Session_ID_3880,0,14,5.0,0,2.0,0,4,2,0,1,1,1,0.0,0.06666666666666667
Session_ID_3881,0,3,0.0,0,1.0,0,1,0,0,1,0,1,0.0,0.25
Session_ID_3882,1,15,0.0,0,1.0,0,0,1,0,2,0,1,0.0,0.125
Session_ID_3883,0,4,0.0,0,0.0,0,1,0,0,0,0,1,0.0,0.0
Session_ID_3884,0,5,1.0,0,1.0,0,1,0,0,2,0,1,0.0,0.3333333333333333
Session_ID_3885,0,1,0.0,0,1.0,0,0,0,0,0,0,1,0.0,0.0
Session_ID_3886,0,31,2.0,0,0.0,0,0,5,0,11,0,1,0.0,0.34375
Session_ID_3887,0,6,0.0,0,1.0,0,0,2,0,1,0,1,0.0,0.14285714285714285
Session_ID_3888,0,32,2.0,1,1.0,1,1,0,1,1,0,0,0.5,0.030303030303030304
Session_ID_3889,0,4,0.0,0,1.0,0,1,2,0,0,0,1,0.0,0.0
Session_ID_3890,0,8,1.0,0,1.0,1,1,1,1,2,0,0,0.5,0.2222222222222222
Session_ID_3891,0,12,3.0,1,2.0,0,1,1,1,2,1,1,0.0,0.15384615384615385
Session_ID_3892,0,40,1.0,0,4.0,0,5,26,0,1,0,1,0.0,0.024390243902439025
Session_ID_3893,1,40,4.0,2,5.0,1,1,7,1,13,2,1,0.5,0.3170731707317073
Session_ID_3894,0,5,0.0,0,1.0,0,0,0,0,4,0,1,0.0,0.6666666666666666
Session_ID_3895,0,8,1.0,0,1.0,1,1,0,1,2,0,0,0.5,0.2222222222222222
Session_ID_3896,0,12,7.0,0,1.0,0,1,1,0,2,1,1,0.0,0.15384615384615385
Session_ID_3897,1,4,1.0,0,1.0,0,0,0,0,2,0,1,0.0,0.4
Session_ID_3898,0,26,4.0,0,4.0,0,4,10,0,2,1,1,0.0,0.07407407407407407
Session_ID_3899,0,11,0.0,0,0.0,1,1,0,0,1,0,0,0.5,0.08333333333333333
Session_ID_3900,0,9,1.0,0,0.0,0,1,1,1,5,0,1,0.0,0.5
Session_ID_3901,0,9,1.0,0,5.0,0,2,0,0,1,0,1,0.0,0.1
Session_ID_3902,0,11,4.0,1,3.0,0,0,1,0,0,1,1,0.0,0.0
Session_ID_3903,1,16,0.0,0,0.0,0,0,1,0,0,0,1,0.0,0.0
Session_ID_3904,0,15,6.0,1,1.0,0,1,1,0,4,1,1,0.0,0.25
Session_ID_3905,0,9,4.0,0,0.0,0,0,2,0,3,1,1,0.0,0.3
Session_ID_3906,0,9,4.0,0,0.0,0,2,3,0,0,1,1,0.0,0.0
Session_ID_3907,0,15,4.0,0,1.0,0,0,1,0,5,1,1,0.0,0.3125
Session_ID_3908,1,7,5.0,0,0.0,0,0,1,0,0,1,1,0.0,0.0
Session_ID_3909,0,27,16.0,0,2.0,1,2,1,1,4,1,0,0.3333333333333333,0.14285714285714285
Session_ID_3910,1,12,2.0,0,0.0,0,0,2,0,5,0,1,0.0,0.38461538461538464
Session_ID_3911,1,8,2.0,0,0.0,0,0,2,0,2,0,1,0.0,0.2222222222222222
Session_ID_3912,1,5,1.0,0,0.0,0,0,1,0,1,0,1,0.0,0.16666666666666666
Session_ID_3913,0,37,1.0,0,1.0,0,0,13,0,3,0,1,0.0,0.07894736842105263
Session_ID_3914,0,4,0.0,0,1.0,0,1,2,0,0,0,1,0.0,0.0
Session_ID_3915,0,7,1.0,0,0.0,1,1,1,1,1,0,0,0.5,0.125
Session_ID_3916,1,13,5.0,0,1.0,0,1,2,0,3,1,1,0.0,0.21428571428571427
Session_ID_3917,1,3,0.0,0,0.0,0,0,1,0,1,0,1,0.0,0.25
Session_ID_3918,0,2,0.0,0,1.0,0,0,1,0,0,0,1,0.0,0.0
Session_ID_3919,1,5,2.0,0,0.0,0,0,1,0,2,0,1,0.0,0.3333333333333333
Session_ID_3920,0,2,0.0,0,1.0,0,0,0,0,1,0,1,0.0,0.3333333333333333
Session_ID_3921,1,7,2.0,0,0.0,0,0,1,0,2,0,1,0.0,0.25
Session_ID_3922,1,24,11.0,5,5.0,0,0,0,0,3,2,1,0.0,0.12
Session_ID_3923,1,38,12.0,16,5.0,0,0,0,0,5,2,1,0.0,0.1282051282051282
Session_ID_3924,0,20,7.0,0,2.0,1,1,1,1,6,1,0,0.5,0.2857142857142857
Session_ID_3925,1,8,5.0,0,1.0,0,0,2,0,0,1,1,0.0,0.0
Session_ID_3926,0,93,1.0,0,3.0,1,3,7,0,10,0,0,0.25,0.10638297872340426
Session_ID_3927,0,10,5.0,0,0.0,1,1,1,1,1,1,0,0.5,0.09090909090909091
Session_ID_3928,1,20,9.0,7,1.0,0,0,1,0,1,2,1,0.0,0.047619047619047616
Session_ID_3929,0,10,0.0,0,1.0,1,4,3,0,1,0,0,0.2,0.09090909090909091
Session_ID_3930,0,7,1.0,0,0.0,0,1,1,0,4,0,1,0.0,0.5
Session_ID_3931,0,15,2.0,7,0.0,0,0,1,0,3,2,1,0.0,0.1875
Session_ID_3932,0,23,12.0,0,0.0,1,1,6,0,0,1,0,0.5,0.0
Session_ID_3933,0,18,8.0,0,0.0,0,1,1,0,4,1,1,0.0,0.21052631578947367
Session_ID_3934,0,20,3.0,1,6.0,0,5,0,2,3,1,1,0.0,0.14285714285714285
Session_ID_3935,0,8,0.0,0,1.0,1,2,2,0,0,0,0,0.3333333333333333,0.0
Session_ID_3936,0,10,0.0,0,0.0,0,0,2,0,4,0,1,0.0,0.36363636363636365
Session_ID_3937,1,8,6.0,0,0.0,0,1,1,0,0,1,1,0.0,0.0
Session_ID_3938,0,5,1.0,0,1.0,0,1,0,0,2,0,1,0.0,0.3333333333333333
Session_ID_3939,0,9,4.0,0,1.0,0,1,1,0,2,1,1,0.0,0.2
Session_ID_3940,0,8,1.0,0,1.0,0,1,1,0,4,0,1,0.0,0.4444444444444444
Session_ID_3941,0,9,4.0,0,0.0,0,1,1,0,2,1,1,0.0,0.2
Session_ID_3942,1,17,4.0,0,0.0,0,1,3,0,6,1,1,0.0,0.3333333333333333
Session_ID_3943,1,10,0.0,0,1.0,0,0,2,0,1,0,1,0.0,0.09090909090909091
Session_ID_3944,0,5,1.0,0,0.0,0,1,1,1,1,0,1,0.0,0.16666666666666666
Session_ID_3945,0,4,0.0,0,1.0,0,0,3,0,0,0,1,0.0,0.0
Session_ID_3946,0,25,3.0,0,3.0,2,6,7,0,1,1,0,0.2857142857142857,0.038461538461538464
Session_ID_3947,1,13,2.0,0,2.0,0,3,0,0,6,0,1,0.0,0.42857142857142855
Session_ID_3948,0,20,10.0,1,1.0,1,1,0,1,5,1,0,0.5,0.23809523809523808
Session_ID_3949,0,12,0.0,0,11.0,0,0,1,0,0,0,1,0.0,0.0
Session_ID_3950,0,11,3.0,0,1.0,1,1,0,1,2,1,0,0.5,0.16666666666666666
Session_ID_3951,1,3,1.0,0,0.0,0,1,1,0,0,0,1,0.0,0.0
Session_ID_3952,0,37,7.0,3,1.0,0,1,5,1,6,2,1,0.0,0.15789473684210525
Session_ID_3953,0,6,1.0,0,0.0,0,1,3,0,1,0,1,0.0,0.14285714285714285
Session_ID_3954,1,19,0.0,0,6.0,0,3,2,0,1,0,1,0.0,0.05
Session_ID_3955,0,4,0.0,0,1.0,0,1,1,0,1,0,1,0.0,0.2
Session_ID_3956,1,4,1.0,0,0.0,0,1,2,0,0,0,1,0.0,0.0
Session_ID_3957,0,1,0.0,0,1.0,0,0,0,0,0,0,1,0.0,0.0
Session_ID_3958,0,12,7.0,0,2.0,0,1,1,0,1,1,1,0.0,0.07692307692307693
Session_ID_3959,0,30,19.0,2,3.0,0,0,2,0,0,2,1,0.0,0.0
Session_ID_3960,1,34,4.0,6,4.0,0,1,5,1,10,2,1,0.0,0.2857142857142857
Session_ID_3961,0,43,14.0,13,1.0,1,2,1,1,9,2,0,0.3333333333333333,0.20454545454545456
Session_ID_3962,1,5,1.0,0,0.0,0,1,2,0,0,0,1,0.0,0.0
Session_ID_3963,1,13,3.0,5,3.0,0,0,0,0,1,2,1,0.0,0.07142857142857142
Session_ID_3964,0,16,2.0,0,0.0,0,4,10,0,0,0,1,0.0,0.0
Session_ID_3965,1,2,8.0,9,4.0,0,1,4,1,28,2,1,0.0,9.333333333333334
Session_ID_3966,1,2,1.0,0,0.0,0,0,0,0,0,0,1,0.0,0.0
Session_ID_3967,0,44,1.0,0,5.0,6,9,23,0,0,0,0,0.6,0.0
Session_ID_3968,0,9,1.0,0,0.0,0,1,6,0,0,0,1,0.0,0.0
Session_ID_3969,0,7,3.0,0,0.0,0,1,1,0,2,1,1,0.0,0.25
Session_ID_3970,1,20,12.0,0,1.0,0,2,1,0,4,1,1,0.0,0.19047619047619047
Session_ID_3971,0,11,1.0,0,0.0,0,1,2,1,2,0,1,0.0,0.16666666666666666
Session_ID_3972,0,7,1.0,0,1.0,0,2,0,2,1,0,1,0.0,0.125
Session_ID_3973,1,8,5.0,0,0.0,0,0,1,0,2,1,1,0.0,0.2222222222222222
Session_ID_3974,1,18,4.0,6,0.0,0,0,1,0,6,2,1,0.0,0.3157894736842105
Session_ID_3975,1,14,3.0,0,0.0,0,0,3,0,3,1,1,0.0,0.2
Session_ID_3976,0,23,4.0,0,0.0,1,1,2,1,6,1,0,0.5,0.25
Session_ID_3977,0,11,0.0,0,1.0,0,1,3,0,6,0,1,0.0,0.5
Session_ID_3978,0,34,14.0,0,4.0,0,6,0,1,9,1,1,0.0,0.2571428571428571
Session_ID_3979,0,7,0.0,0,0.0,0,1,1,0,5,0,1,0.0,0.625
